ISIN;YahooTicker;Name;Currency;Sector;Industry;Hight_52;Low_52;PeRatio;BookValue;PriceToBook;LastDividend;LastDividendYield;LastDividendDate;TSValue;KeyDate;TSDate;IndexName§  0        ;FirstDivYear;LastDivYear;DivIncreas;DivDecrease;DivGrowthSi;DivGrowthLast7;DivGrowthLast5;DivGrowthlast3;DivGrowthLast;DivYear_2017;DivYear_2018;DivYear_2019;DivYear_2020;DivYear_2021;PayoutYear_2017;PayoutYear_2018;PayoutYear_2019;PayoutYear_2020;PayoutYear_2021
CH0102993182;TEL;TE Connectivity;USD;Technology;Electronic Components;136.01;62.88;373.227;29.781;4.31114;2.0;0.0153;2021-05-20;128.39;2021-04-20;2021-04-20;S&P500;2008;2021;10;2;-0.17241379310344826;-0.5714285714285715;-0.6666666666666666;-0.7735849056603774;-0.7473684210526316;1.57;2.12;1.82;1.9;0.48;0.33404255319148934;0.2904109589041096;0.337037037037037;;
CH0106213793;POLN.SW;Polyphor;CHF;Healthcare;Biotechnology;9.45;5.5;;1.22;5.89344;;;;7.19;2021-04-20;2021-04-21;SPI;;;;;;;;;;;;;;;;;;;
CH0108503795;MBTN.SW;Meyer Burger;CHF;Technology;Semiconductor Equipment & Materials;0.5045;0.080326;;0.104;3.90385;;;;0.409;2021-04-20;2021-04-21;SPI;;;;;;;;;;;;;;;;;;;
CH0110240600;ARBN.SW;Arbonia;CHF;Industrials;Building Products & Equipment;17.08;7.46;25.8552;12.909;1.29987;0.47;0.0276;2021-04-27;16.82;2021-04-20;2021-04-21;SPI;2014;2020;1;1;-0.26666666666666666;;;;0.09999999999999995;;;0.2;0.22;;;;;;
CH0110303119;LECN.SW;Leclanche (Leclanché SA;CHF;Industrials;Electrical Equipment & Parts;1.3;0.476;;-0.301;;;;;0.938;2021-04-20;2021-04-21;SPI;;;;;;;;;;;;;;;;;;;
CH0111677362;ORON.SW;Orior;CHF;Consumer Defensive;Packaged Foods;86.5;65.7;25.5897;10.207;8.3962;2.33;0.0273;2021-04-28;85.8;2021-04-20;2021-04-21;SPI;2012;2020;8;0;1.4041450777202074;1.3794871794871792;1.3199999999999998;1.2200956937799043;1.0714285714285712;2.09;2.17;2.24;4.64;;0.387037037037037;0.434;0.46666666666666673;;
CH0114405324;GRMN;Garmin;USD;Technology;Scientific & Technical Instruments;140.72;73.63;26.7311;28.794;4.79961;2.68;0.0191;2021-06-14;138.2;2021-04-20;2021-04-20;S&P500;2004;2021;11;3;1.44;-0.6772486772486772;-0.7607843137254903;-0.7662835249042146;-0.7458333333333333;3.06;2.61;2.24;2.4;0.61;0.827027027027027;0.7054054054054053;0.44800000000000006;;
CH0118530366;PEAN.SW;Peach Property Group;CHF;Consumer Cyclical;Residential Construction;54.0;32.8;3.58017;57.988;0.882941;;;2012-05-15;51.2;2021-04-20;2021-04-21;SPI;2012;2012;0;0;0.0;;;;;;;;;;;;;;
CH0122527648;PNHO.SW;poenina;CHF;Industrials;Engineering & Construction;55.0;44.0;21.3178;12.448;4.41838;2.0;0.037;2021-05-25;55.0;2021-04-20;2021-04-21;SPI;2019;2020;0;1;-0.4117647058823529;;;;-0.4117647058823529;;;;1.0;;;;;;
CH0126639464;CALN.SW;Calida;CHF;Consumer Cyclical;Apparel Manufacturing;37.3;26.3;;20.051;1.83033;0.8;0.0216;2021-04-21;36.5;2021-04-20;2021-04-21;SPI;2012;2020;1;1;0.0;0.0;0.0;;0.0;;0.8;0.8;0.8;;;0.4;0.4210526315789474;;
CH0126673539;DKSH.SW;DKSH;CHF;Industrials;Consulting Services;75.0;48.9;30.7469;26.734;2.77175;1.95;0.0262;2021-03-22;74.15;2021-04-20;2021-04-21;SPI;2014;2021;6;1;0.7727272727272726;0.7727272727272726;0.4999999999999999;0.18181818181818185;-0.6578947368421052;1.5;1.65;1.85;5.7;1.95;0.46875;0.4230769230769231;0.6851851851851851;;
CH0126881561;SREN.SW;Swiss Re;CHF;Financial Services;Insurance—Reinsurance;94.96;58.52;;93.9;0.892226;5.9;0.0702;2021-04-20;84.04;2021-04-20;2021-04-21;SPI;1996;2020;19;4;-0.7377777777777779;0.4750000000000001;0.9666666666666668;0.21649484536082492;0.0535714285714287;4.85;5.0;5.6;5.9;;4.85;3.5714285714285716;2.3333333333333335;;
CH0127480363;AUTN.SW;Autoneum;CHF;Consumer Cyclical;Auto Parts;201.0;62.5;;66.766;2.78735;;;2019-04-01;186.1;2021-04-20;2021-04-21;SPI;2014;2019;2;1;1.769230769230769;;1.769230769230769;-0.19999999999999998;-0.4461538461538461;6.5;6.5;3.6;;;0.33163265306122447;0.5508474576271186;-0.17307692307692307;;
CH0130293662;BKW.SW;BKW;CHF;Utilities;Utilities—Renewable;111.4;76.1;15.019;70.046;1.47046;2.4;0.023;2021-05-11;103.4;2021-04-20;2021-04-21;SPI;2013;2020;3;0;0.8333333333333336;0.8333333333333336;0.37500000000000006;0.37500000000000006;0.2222222222222223;1.6;1.8;1.8;2.2;;0.33333333333333337;0.5142857142857143;0.24324324324324323;;
CH0148052126;ZUGN.SW;Zug Estate b;CHF;Real Estate;Real Estate—Diversified;2050.0;1875.0;31.2228;1795.01;1.10027;34.0;0.0173;2021-04-15;1980.0;2021-04-20;2021-04-21;SPI;2014;2020;4;1;-0.21212121212121213;;-0.2972972972972973;;-0.5357142857142857;;25.5;28.0;13.0;;;0.3337696335078534;0.18779342723004697;;
CH0187624256;VBSN.SW;IVF HARTMANN;CHF;Healthcare;Medical Instruments & Supplies;193.0;145.0;23.1815;58.619;2.96832;2.5;0.0141;2021-04-22;177.0;2021-04-20;2021-04-20;SPI;1996;2020;13;2;-0.9375;0.31578947368421056;0.13636363636363627;0.041666666666666706;0.0;2.4;2.5;2.5;2.5;;0.3582089552238806;0.423728813559322;0.4901960784313726;;
CH0189396655;GLKBN.SW;Glarner Kantonalbank;CHF;Financial Services;Banks—Regional;32.4;28.6;14.1463;30.991;1.02933;1.1;0.0346;2021-04-27;31.8;2021-04-20;2021-04-21;SPI;2016;2020;4;0;0.5714285714285716;;;0.37500000000000006;0.10000000000000009;0.8;0.9;1.0;1.1;;0.4705882352941177;0.4736842105263158;0.45454545454545453;;
CH0190891181;LEON.SW;Leonteq;CHF;Financial Services;Financial Conglomerates;48.5;29.65;21.4623;35.031;1.29885;0.75;0.0164;2021-04-06;45.4;2021-04-20;2021-04-21;SPI;2014;2021;2;2;-0.625;-0.625;-0.5714285714285714;;0.5;;;;0.5;0.75;;;;;
CH0208062627;MTG.SW;Meier Tobler;CHF;Industrials;Specialty Industrial Machinery;16.5;8.92;48.2919;12.366;1.25748;;;2018-03-29;15.55;2021-04-20;2021-04-21;SPI;2011;2018;1;3;-0.7361753846153847;-0.7361753846153847;-0.8628112;-0.314056;-0.14256999999999997;2.0;1.71486;;;;;;;;
CH0210483332;CFR.SW;Richemont;CHF;Consumer Cyclical;Luxury Goods;94.28;50.48;216.59;29.188;3.2205;1.0;0.0108;2020-09-16;93.82;2021-04-20;2021-04-21;SPI;2009;2008;9;3;0.45454545454545453;;;;;1.8;1.9;2.0;1.0;;0.8571428571428571;0.8636363636363635;0.4081632653061224;0.625;
CH0212255803;BRKN.SW;Burkhalter;CHF;Industrials;Engineering & Construction;74.3;54.4;30.4527;11.899;6.21901;2.4;0.0324;2021-05-27;74.3;2021-04-20;2021-04-21;SPI;2012;2020;4;4;-0.76875;0.07558139534883727;-0.25999999999999995;-0.3272727272727272;-0.05128205128205122;5.5;5.0;3.9;3.7;;1.1;1.2820512820512822;1.054054054054054;;
CH0225173167;CMBN.SW;Cembra Money Bank;CHF;Financial Services;Banks—Regional;115.3;79.2;20.0385;38.373;2.71545;3.75;0.0359;2021-04-26;104.5;2021-04-20;2021-04-21;SPI;2015;2017;3;1;-0.6774193548387097;;;;-0.7014925373134329;1.0;3.55;3.75;3.75;;0.19607843137254904;0.6454545454545454;0.6818181818181818;;
CH0231351104;TKBP.SW;Thurgauer Kantonalbank;CHF;Financial Services;Banks—Regional;108.5;98.4;15.3149;118.781;0.896608;3.0;0.0276;2021-05-07;105.5;2021-04-20;2021-04-21;SPI;2016;2020;1;0;0.01818181818181812;;;0.01818181818181812;0.0;2.75;2.75;2.8;2.8;;0.08487654320987655;0.08208955223880597;0.08284023668639054;;
CH0238627142;BOSN.SW;Bossard;CHF;Industrials;Industrial Distribution;229.0;110.2;26.0023;41.6;5.45673;4.4;0.0192;2021-04-14;228.0;2021-04-20;2021-04-21;SPI;2004;2020;9;5;4.0;0.6879773811030933;0.3333333333333333;0.21212121212121218;-0.1111111111111111;3.3;4.2;4.5;4.0;;0.3203883495145631;0.38181818181818183;0.4639175257731959;;
CH0239229302;SFSN.SW;SFS;CHF;Industrials;Tools & Accessories;124.7;72.95;25.2651;33.635;3.68366;1.8;0.0147;2021-04-28;124.2;2021-04-20;2021-04-21;SPI;2016;2020;3;1;0.20000000000000004;;;0.0285714285714286;-0.09999999999999998;1.75;1.9;2.0;1.8;;0.41666666666666663;0.37254901960784315;0.36363636363636365;;
CH0239518779;HIAG.SW;HIAG Immobilien;CHF;Real Estate;Real Estate—Diversified;116.5;84.4;16.7962;90.717;1.26217;2.3;0.0203;2021-04-26;114.5;2021-04-20;2021-04-21;SPI;2016;2019;3;0;0.6085714285714285;;;0.6085714285714285;0.4815789473684211;3.6;3.8;5.63;;;0.5;0.5;-0.6325842696629214;;
CH0244017502;CON.SW;Conzzet a;CHF;Industrials;Specialty Industrial Machinery;1326.0;772.0;37.461;384.271;3.06554;60.0;0.0508;2021-04-23;1182.0;2021-04-20;2021-04-21;SPI;2016;2020;3;1;1.4;;;1.1818181818181819;-0.5;11.0;16.0;48.0;24.0;;0.2716049382716049;0.3418803418803419;0.7881773399014779;;
CH0244767585;UBSG.SW;UBS;CHF;Financial Services;Banks—Diversified;15.235;8.724;8.68746;16.738;0.840303;0.34;0.024;2021-04-13;14.105;2021-04-20;2021-04-21;SPI;2012;2021;5;3;2.7;0.48;-0.5647058823529412;-0.7153846153846154;-0.7443126848550184;;1.3;0.7;1.44708;0.37;;1.0;0.6363636363636362;;
CH0252620700;PEDU.SW;Perrot Duval SA;CHF;Industrials;Specialty Industrial Machinery;126.0;104.0;14.469;154.444;0.744606;;;2020-02-10;115.0;2021-04-20;2021-04-20;SPI;2001;2020;1;2;-0.8888888888888888;;;;;;;;30.0;;;;;1.6853932584269662;
CH0256379097;MOLN.SW;Molecular Partners;CHF;Healthcare;Biotechnology;28.7;13.42;;3.679;6.29247;;;;23.3;2021-04-20;2021-04-21;SPI;;;;;;;;;;;;;;;;;;;
CH0273774791;ISN.SW;Intershop;CHF;Real Estate;Real Estate Services;637.0;469.5;14.6628;374.017;1.63362;25.0;0.0407;2021-04-06;611.0;2021-04-20;2021-04-21;SPI;2005;2021;5;2;1.5;0.25;0.25;0.13636363636363635;0.0;20.0;22.0;22.0;25.0;25.0;0.6289308176100629;0.3678929765886288;0.5898123324396783;;
CH0276534614;ZEHN.SW;Zehnde a;CHF;Industrials;Building Products & Equipment;80.5;33.55;20.6513;26.849;2.83437;1.25;0.0163;2021-03-30;76.5;2021-04-20;2021-04-21;SPI;2001;2021;8;10;-0.967948717948718;1.2727272727272725;;1.5;0.7857142857142858;0.95;0.5;0.8;0.7;1.25;0.7307692307692307;0.25;0.3076923076923077;;
CH0276837694;MOZN.SW;mobilezone;CHF;Consumer Cyclical;Specialty Retail;12.5;7.18;14.5974;0.518;21.6988;0.56;0.0498;2021-04-14;11.26;2021-04-20;2021-04-21;SPI;2007;2020;3;1;1.0;0.0;0.0;0.0;0.0;0.6;0.6;0.6;0.6;;0.6;0.6;0.6;;
CH0284142913;PLAN.SW;PLAZZA;CHF;Real Estate;Real Estate Services;324.0;266.0;10.5301;308.879;1.04248;6.0;0.0186;2021-04-07;322.0;2021-04-20;2021-04-21;SPI;2017;2021;3;0;1.0;;;0.5;0.0;;4.0;5.0;6.0;6.0;;0.3508771929824561;0.2824858757062147;;
CH0305285295;VARN.SW;Varia US Properties;CHF;Real Estate;Real Estate—Development;40.7;35.3;10.7692;38.479;1.00055;1.96;0.052;2021-05-10;38.5;2021-04-20;2021-04-21;SPI;2019;2021;0;2;-0.8730142857142857;;;;-0.7883571428571429;;;;2.1;0.44445;;;;;
CH0305951201;WKBN.SW;Walliser Kantonalbank;CHF;Financial Services;Banks—Regional;112.0;99.6;20.2536;88.148;1.21387;3.35;0.0313;2021-04-23;107.0;2021-04-20;2021-04-21;SPI;2005;2017;12;2;-0.7692307692307693;-0.8421052631578947;-0.8723404255319149;-0.8888888888888888;0.11111111111111104;3.0;3.15;3.35;6.7;;0.4761904761904762;0.4846153846153846;0.5153846153846154;;
CH0311864901;VACN.SW;VAT;CHF;Industrials;Specialty Industrial Machinery;279.2;136.1;60.0;18.517;14.4192;4.5;0.0166;2021-05-20;268.8;2021-04-20;2021-04-21;SPI;2018;2020;0;0;0.0;;;;0.0;;;4.0;4.0;;;;1.6;;
CH0312309682;ZUBN.SW;Züblin (Zueblin Immobilien;CHF;Real Estate;Real Estate Services;31.0;25.0;42.2961;39.695;0.705379;1.0;0.0357;2020-06-22;28.0;2021-04-20;2021-04-20;SPI;2019;2020;1;0;1.0;;;;1.0;;;;2.0;;;;;1.4285714285714286;
CH0314029270;WIHN.SW;Wisekey;CHF;Technology;Semiconductors;3.47;0.75;;0.476;3.37185;;;;1.605;2021-04-20;2021-04-21;SPI;;;;;;;;;;;;;;;;;;;
CH0315966322;BELL.SW;Bell;CHF;Consumer Defensive;Packaged Foods;296.0;221.5;14.8405;217.407;1.29021;6.5;0.0232;2021-03-25;283.0;2021-04-20;2021-04-21;SPI;1998;2021;11;4;0.08333333333333333;-0.8916666666666667;-0.9071428571428571;-0.07042728882253174;-0.21212121212121213;7.0;6.99246;5.5;8.25;6.5;0.3004291845493562;0.41375502958579885;0.6962025316455696;0.43650793650793657;
CH0319416936;FHZN.SW;Flughafen Zürich;CHF;Industrials;Airports & Air Services;170.2;99.25;;76.121;1.99682;;;2020-04-20;152.0;2021-04-20;2021-04-21;SPI;2006;2020;11;1;6.1;-0.2526315789473685;-0.4740740740740741;1.2187499999999998;0.028985507246376708;3.2;6.5;6.9;7.1;;0.3440860215053763;0.8333333333333334;0.6831683168316832;;
CH0325094297;IREN.SW;Investis;CHF;Real Estate;Real Estate Services;96.0;76.4;10.772;64.486;1.4887;2.5;0.026;2021-04-29;96.0;2021-04-20;2021-04-20;SPI;2018;2020;0;0;0.0;;;;0.0;;;2.35;2.35;;;;0.17279411764705885;;
CH0325814116;KURN.SW;Kuros (Kuros Biosciences;CHF;Healthcare;Biotechnology;2.69943;1.67678;;2.58;0.79845;;;;2.06;2021-04-20;2021-04-21;SPI;;;;;;;;;;;;;;;;;;;
CH0346177709;OBSN.SW;ObsEva;CHF;Healthcare;Biotechnology;6.9;1.745;;0.145;17.7241;;;;2.55;2021-04-20;2021-04-21;SPI;;;;;;;;;;;;;;;;;;;
CH0350494719;BCGE.SW;Banque Cantonale de Geneve;CHF;Financial Services;Banks—Regional;184.0;152.5;11.0082;242.379;0.662186;3.75;0.0233;2021-05-03;160.5;2021-04-20;2021-04-21;SPI;1996;2020;9;3;-0.375;0.6666666666666666;0.5;2.3333333333333335;0.10294117647058826;2.25;2.9;6.8;7.5;;0.1956521739130435;0.2283464566929134;0.5037037037037037;;
CH0350665672;BCJ.SW;Banque Cantonale du Jura SA;CHF;Financial Services;Banks—Regional;58.5;50.0;22.6695;87.004;0.614914;1.2;0.0224;2021-05-03;53.5;2021-04-20;2021-04-20;SPI;1996;2010;6;3;-0.8973333333333334;-0.7433333333333333;-0.7946666666666666;-0.8533333333333334;0.0;1.8;1.85;1.85;1.85;;0.5625;0.5606060606060607;0.6166666666666667;;
CH0360674466;GALE.SW;Galenica;CHF;Healthcare;Medical Distribution;72.25;57.15;18.1322;21.158;2.98232;1.8;0.0282;2021-05-17;63.2;2021-04-20;2021-04-21;SPI;2019;2020;1;0;0.05882352941176476;;;;0.05882352941176476;;;;1.8;;;;;;
CH0360826991;COTN.SW;Comet;CHF;Technology;Scientific & Technical Instruments;244.0;99.0;68.0797;27.672;8.76337;1.3;0.0053;2021-04-26;243.0;2021-04-20;2021-04-21;SPI;2004;2020;8;5;0.0;-0.75;-0.9090909090909091;-0.9166666666666666;-0.16666666666666663;12.0;1.5;1.2;1.0;;2.608695652173913;0.9375;0.7499999999999999;;
CH0363463438;IDIA.SW;Idorsia;CHF;Healthcare;Biotechnology;32.1878;22.5;;3.517;7.45522;;;2017-06-16;26.24;2021-04-20;2021-04-21;SPI;2017;2017;0;0;0.0;;;;;;;;;;;;;;
CH0364749348;VIFN.SW;Vifor Pharma;CHF;Healthcare;Drug Manufacturers—Specialty & Generic;157.25;99.68;24.0185;55.043;2.41175;2.0;0.015;2021-05-10;132.65;2021-04-20;2021-04-21;SPI;2004;2020;12;1;-0.4444444444444445;-0.8181818181818182;-0.8666666666666667;-0.9;0.0;20.0;2.0;2.0;2.0;;1.1299435028248588;0.8695652173913044;0.8;;
CH0367427686;VLRT.SW;Valartis Group;CHF;Financial Services;Capital Markets;10.0;7.4;;23.939;0.392665;;;2019-05-16;9.1;2021-04-20;2021-04-21;SPI;1998;2019;3;6;-0.9983333333333333;;;;-0.5;0.2;0.2;0.1;;;;-0.18181818181818182;;;
CH0371153492;LAND.SW;Landis+Gyr (Landis Gyr;CHF;Industrials;Electrical Equipment & Parts;81.15;48.18;52.6545;62.612;1.0613;2.0;0.0302;2020-11-26;66.7;2021-04-20;2021-04-21;SPI;2019;2020;0;1;-0.36507936507936506;;;;-0.36507936507936506;;;;2.0;;;;;;
CH0386200239;MED.SW;Medartis;CHF;Healthcare;Medical Devices;74.3;36.05;;18.087;4.06922;;;;73.0;2021-04-20;2021-04-21;SPI;;;;;;;;;;;;;;;;;;;
CH0404880129;ASWN.SW;ASMALLWORLD;CHF;Consumer Cyclical;Travel Services;4.88;1.3;48.2759;-0.588;;;;;2.8;2021-04-20;2021-04-21;SPI;;;;;;;;;;;;;;;;;;;
CH0406705126;SENS.SW;Sensirion;CHF;Technology;Scientific & Technical Instruments;68.0;32.65;23.2593;12.651;4.96403;;;;62.8;2021-04-20;2021-04-21;SPI;;;;;;;;;;;;;;;;;;;
CH0418792922;SIKA.SW;Sika;CHF;Basic Materials;Specialty Chemicals;276.9;154.3;52.6729;23.179;11.8599;2.5;0.0092;2021-04-22;275.6;2021-04-20;2021-04-21;SPI;2009;2008;7;3;-0.9833333333333333;;;;;96.0;1.85;2.05;2.3;;22.857142857142858;0.4021739130434783;0.4270833333333333;;
CH0420462266;KLIN.SW;Klingelnberg;CHF;Industrials;Specialty Industrial Machinery;25.0;9.9;;13.372;1.7574;;;2019-08-29;23.5;2021-04-20;2021-04-21;SPI;2019;2019;0;0;0.0;;;;;;;;;;;;;;
CH0432492467;ALC.SW;Alcon;CHF;Healthcare;Medical Instruments & Supplies;69.1;47.53;;38.474;1.77471;0.1;0.0015;2021-04-30;68.38;2021-04-20;2021-04-21;SPI;2020;2020;0;0;0.0;;;;;;;;;;;;;;
CH0435377954;SIGN.SW;SIG Combibloc;CHF;Consumer Cyclical;Packaging & Containers;23.54;14.48;98.7013;5.667;4.02329;0.42;0.0182;2021-04-26;22.88;2021-04-20;2021-04-21;SPI;2020;2020;0;0;0.0;;;;;;;;;;;;;;
DE0005140008;DBK.DE;Deutsche Bank;EUR;Financial Services;Banks—Regional;11.25;5.451;143.014;29.345;0.336275;;;2019-05-24;9.878;2021-04-20;2021-04-21;DAX;2001;2019;8;4;-0.9153846153846154;-0.8533333333333334;-0.8533333333333334;;0.0;0.19;0.11;0.11;;;;;-0.04074074074074074;;
DE0005190003;BMW.DE;BMW;EUR;Consumer Cyclical;Auto Manufacturers;90.04;45.3;14.7557;92.303;0.916005;1.9;0.022;2021-05-13;85.05;2021-04-20;2021-04-21;DAX;2001;2020;14;4;4.434782608695652;0.0;-0.1379310344827586;-0.2857142857142857;-0.2857142857142857;3.5;4.0;3.5;2.5;;0.26717557251908397;0.37037037037037035;0.4666666666666667;;
DE0005200000;BEI.DE;Beiersdorf;EUR;Consumer Defensive;Household & Personal Products;104.1;81.86;36.9218;27.507;3.31407;0.7;0.0077;2021-04-06;91.4;2021-04-20;2021-04-21;DAX;2001;2021;7;6;-0.30000000000000004;-0.5;0.0;0.0;0.0;0.7;0.7;0.7;0.7;0.7;0.2333333333333333;0.21874999999999997;0.21874999999999997;;
DE0005439004;CON.DE;Continental;EUR;Consumer Cyclical;Auto Parts;130.85;67.44;;61.31;1.8108;3.0;0.0262;2020-07-15;111.7;2021-04-20;2021-04-21;DAX;2001;2020;11;3;12.725490196078432;2.111111111111111;1.1538461538461537;-0.17647058823529413;0.47368421052631576;8.5;4.5;4.75;7.0;;0.5704697986577181;0.3103448275862069;-0.778688524590164;;
DE0005552004;DPW.DE;Deutsche Post;EUR;Industrials;Integrated Freight & Logistics;48.505;24.86;20.4025;11.119;4.33043;1.35;0.0282;2021-05-07;48.275;2021-04-20;2021-04-21;DAX;2002;2020;13;1;5.486486486486486;2.428571428571429;1.8235294117647056;1.2857142857142856;1.0869565217391306;1.05;1.15;1.15;2.4;;0.47727272727272724;0.676470588235294;0.5476190476190476;;
DE0005557508;DTE.DE;Deutsche Telekom;EUR;Communication Services;Telecom Services;17.36;12.07;18.2486;7.573;2.1133;0.6;0.0371;2021-04-06;15.996;2021-04-20;2021-04-21;DAX;2001;2021;7;5;-0.03225806451612906;0.19999999999999996;-0.4444444444444445;-0.07692307692307698;-0.5;1.8;0.65;0.7;1.2;0.6;;;;;
DE0005785604;FRE.DE;Fresenius;EUR;Healthcare;Medical Care Facilities;46.51;31.03;12.6389;30.4;1.2722;0.88;0.023;2021-05-25;38.575;2021-04-20;2021-04-21;DAX;2001;2020;16;3;-0.09677419354838718;0.5272727272727271;2.8181818181818183;1.7096774193548387;1.0999999999999999;0.62;0.75;0.8;1.68;;0.1878787878787879;0.20833333333333331;0.23529411764705885;;
DE0005785802;FME.DE;Fresenius Medical Care;EUR;Healthcare;Medical Care Facilities;79.96;55.18;16.2879;38.293;1.68438;1.34;0.0209;2021-05-21;64.38;2021-04-20;2021-04-21;DAX;2001;2020;18;1;2.0769230769230766;2.1999999999999997;2.0769230769230766;1.5;0.025641025641025664;0.96;1.06;2.34;2.4;;0.22857142857142856;0.1630769230769231;0.585;;
DE0005810055;DB1.DE;Deutsche Börse;EUR;Financial Services;Financial Data & Stock Exchanges;170.15;124.85;24.8174;33.611;4.34679;3.0;0.0204;2021-05-20;146.6;2021-04-20;2021-04-21;DAX;2002;2020;12;2;7.055555555555556;0.3809523809523809;0.3809523809523809;0.23404255319148928;0.07407407407407397;2.35;2.45;2.7;2.9;;0.5;0.5444444444444445;0.49090909090909096;;
DE0006047004;HEI.DE;HeidelbergCement;EUR;Basic Materials;Building Materials;78.96;37.96;;66.884;1.15753;2.2;0.0283;2021-05-07;77.58;2021-04-20;2021-04-21;DAX;2001;2020;11;4;1.434782608695652;4.957446808510639;2.733333333333333;0.7499999999999998;0.3333333333333332;1.6;3.8;2.1;2.8;;0.3478260869565218;0.6551724137931034;0.38181818181818183;;
DE0006048432;HEN3.DE;Henkel vz;EUR;Consumer Defensive;Household & Personal Products;97.88;75.0;29.3708;40.937;2.32601;1.85;0.0195;2021-04-19;95.32;2021-04-20;2021-04-21;DAX;2001;2020;13;2;2.3035714285714284;2.8947368421052633;1.8244274809160306;0.1419753086419753;1.0;3.24;1.79;1.85;3.7;;0.5586206896551724;0.3377358490566038;0.3854166666666667;;
DE0006062144;1COV.DE;Covestro;EUR;Basic Materials;Specialty Chemicals;63.24;27.94;22.1452;29.028;1.89197;1.3;0.0237;2021-04-19;55.12;2021-04-20;2021-04-21;DAX;2017;2020;3;0;1.6666666666666665;;;1.6666666666666665;0.5000000000000001;;2.2;2.4;3.6;;;0.23157894736842108;0.7999999999999999;;
DE0006231004;IFX.DE;Infineon;EUR;Technology;Semiconductors;37.025;14.628;114.127;7.818;4.2626;0.22;0.0066;2021-02-26;33.45;2021-04-20;2021-04-21;DAX;2011;2021;6;1;1.2;0.8333333333333334;0.09999999999999995;-0.12;-0.18518518518518523;0.22;0.25;0.27;0.27;0.22;;;;;
DE0006599905;MRK.DE;Merck;EUR;Healthcare;Drug Manufacturers—Specialty & Generic;149.95;94.08;31.9147;38.976;3.74205;1.4;0.0096;2021-04-26;146.4;2021-04-20;2021-04-21;DAX;2001;2020;13;4;1.888888888888889;0.5294117647058825;1.6;0.08333333333333341;1.08;2.4;1.25;1.25;2.6;;0.39999999999999997;0.16025641025641027;0.4166666666666667;;
DE0007037129;RWE.DE;RWE;EUR;Utilities;Utilities—Diversified;38.65;23.12;20.852;25.409;1.28104;0.85;0.0257;2021-04-29;32.62;2021-04-20;2021-04-21;DAX;2000;2020;7;6;1.4;0.19999999999999996;1.4;;2.428571428571429;;1.0;0.7;2.4;;;;0.05072463768115942;;
DE0007100000;DAI.DE;Daimler;EUR;Consumer Cyclical;Auto Manufacturers;76.28;26.295;21.5044;56.729;1.28506;1.35;0.0183;2021-04-01;73.5;2021-04-20;2021-04-21;DAX;2000;2021;8;5;-0.425531914893617;-0.39999999999999997;-0.5846153846153845;-0.6301369863013698;-0.24999999999999997;3.25;3.65;3.25;1.8;1.35;0.33163265306122447;0.5367647058823529;1.477272727272727;;
DE0007164600;SAP.DE;SAP;EUR;Technology;Software—Application;143.32;89.93;26.5471;25.193;4.58381;1.85;0.016;2021-05-13;115.46;2021-04-20;2021-04-21;DAX;2000;2020;16;2;1.0127388535031847;2.7176470588235295;1.8727272727272726;1.528;1.1066666666666667;1.25;1.4;1.5;3.16;;0.36764705882352944;0.4117647058823529;0.5357142857142857;;
DE0007236101;SIE.DE;Siemens;EUR;Industrials;Specialty Industrial Machinery;141.92;76.78;26.353;46.321;3.02325;3.5;0.025;2021-02-04;140.2;2021-04-20;2021-04-21;DAX;2001;2021;14;3;1.5000000000000002;0.16666666666666666;0.0;-0.0540540540540541;-0.10256410256410255;3.6;3.7;3.8;3.9;3.5;0.4931506849315069;0.5285714285714286;0.6031746031746031;;
DE0007664039;VOW3.DE;Volkswagen (VW) vz;EUR;Consumer Cyclical;Auto Manufacturers;252.2;111.1;13.7444;253.441;0.901591;4.86;0.0208;2020-10-01;230.95;2021-04-20;2021-04-21;DAX;2001;2020;12;5;2.8571428571428577;0.36516853932584276;0.0;1.3592233009708738;0.0;2.06;3.96;4.86;4.86;;0.0911504424778761;0.16779661016949152;0.18270676691729323;;
DE0008404005;ALV.DE;Allianz;EUR;Financial Services;Insurance—Diversified;219.65;139.78;13.2608;196.146;1.103;9.6;0.0445;2021-05-06;216.6;2021-04-20;2021-04-21;DAX;2001;2020;12;2;5.3999999999999995;1.1333333333333333;0.40145985401459855;0.2631578947368421;0.06666666666666662;7.6;8.0;9.0;9.6;;0.5;0.4624277456647399;0.4787234042553191;;
DE0008430026;MUV2.DE;Münchener Rückversicherungs-Gesellschaft;EUR;Financial Services;Insurance—Reinsurance;267.1;173.45;29.5586;213.378;1.19577;9.8;0.0386;2021-04-29;255.5;2021-04-20;2021-04-21;DAX;2001;2020;13;0;6.840000000000001;0.4000000000000001;0.26451612903225813;0.13953488372093037;0.05945945945945954;8.6;8.6;9.25;9.8;;3.5833333333333335;0.5548387096774193;0.4868421052631579;;
DE000A0D9PT0;MTX.DE;MTU Aero Engines;EUR;;;221.0;107.8;42.6398;;;;;;190.8;2021-04-20;2021-04-21;DAX;2007;2020;10;0;3.1951219512195124;1.548148148148148;1.3724137931034484;0.8105263157894738;0.20701754385964907;1.9;2.3;2.85;3.44;;0.27536231884057966;0.2839506172839506;0.33529411764705885;;
