PA1436583006;Carnival;carnival_paired;CCL;Common Stock;Equity
US1491231015;Caterpillar;caterpillar;CAT;Common Stock;Equity
US12503M1080;CBOE;cboe;CBOE;Common Stock;Equity
US12504L1098;CBRE Grou a;cbre_grou_a;CBRE;Common Stock;Equity
US15135B1017;Centene;centene;CNC;Common Stock;Equity
US15189T1079;CenterPoint Energy;centerpoint_energy;CNP;Common Stock;Equity
US1567001060;CenturyLink;centurylink;CTL;Common Stock;Equity
US1567821046;Cerner;cerner;CERN;Common Stock;Equity
US1252691001;CF Industries;cf_industries;CF;Common Stock;Equity
US8085131055;Charles Schwab;charles_schwab;SCHW;Common Stock;Equity
US16119P1084;Charte a;charter;CHTR;Common Stock;Equity
US1667641005;Chevron;chevron;CVX;Common Stock;Equity
US1696561059;Chipotle Mexican Grill;chipotle_mexican_grill;CMG;Common Stock;Equity
CH0044328745;Chubb;chubb_3;CB;Common Stock;Equity
US1713401024;Church & Dwight;churchdwight;CHD;Common Stock;Equity
US1255231003;Cigna;cigna;CI;Common Stock;Equity
US1720621010;Cincinnati Financial;cincinnati_financial;CINF;Common Stock;Equity
US1729081059;Cintas;cintas;CTAS;Common Stock;Equity
US17275R1023;Cisco;cisco;CSCO;Common Stock;Equity
US1729674242;Citigroup;citigroup;C;Common Stock;Equity
US1746101054;Citizens Financial Group;citizens_financial_group;CFG;Common Stock;Equity
US1773761002;Citrix Systems;citrix_systems;CTXS;Common Stock;Equity
US1890541097;Clorox;clorox;CLX;Common Stock;Equity
US12572Q1058;CME Grou a;cme;CME;Common Stock;Equity
US1258961002;CMS Energy;cms_energy;CMS;Common Stock;Equity
US1912161007;Coca-Cola;coca-cola;KO;Common Stock;Equity
US1924461023;Cognizant;cognizant;CTSH;Common Stock;Equity
US1941621039;Colgate-Palmolive;colgate-palmolive;CL;Common Stock;Equity
US20030N1019;Comcast;comcast;CMCSA;Common Stock;Equity
US2003401070;Comerica;comerica;CMA;Common Stock;Equity
US2058871029;ConAgra Foods;conagra_foods;CAG;Common Stock;Equity
US20605P1012;Concho Resources;concho_resources;CXO;Common Stock;Equity
US20825C1045;ConocoPhillips;conocophillips;COP;Common Stock;Equity
US2091151041;Consolidated Edison;consolidated_edison;ED;Common Stock;Equity
US21036P1084;Constellation Brand a;constellation_brands;STZ;Common Stock;Equity
US2166484020;Cooper Cos;cooper_cos;COO;Common Stock;Equity
US2193501051;Corning;corning;GLW;Common Stock;Equity
US22160K1051;Costco Wholesale;costco_wholesale;COST;Common Stock;Equity
US2220702037;Cot a;coty;COTY;Common Stock;Equity
US22822V1017;Crown Castle;crown_castle;CCI;REIT;Equity
US1264081035;CSX;csx;CSX;Common Stock;Equity
US2310211063;Cummins;cummins;CMI;Common Stock;Equity
US1266501006;CVS Health;cvs;CVS;Common Stock;Equity
US23331A1097;DR Horton;dr_horton;DHI;Common Stock;Equity
US2358511028;Danaher;danaher;DHR;Common Stock;Equity
US2371941053;Darden Restaurants;darden_restaurants;DRI;Common Stock;Equity
US23918K1088;DaVita HealthCare Partners;davita_healthcare_partners;DVA;Common Stock;Equity
US2441991054;Deere (John Deere;deere;DE;Common Stock;Equity
US2473617023;Delta Air Lines;delta_air_lines;DAL;Common Stock;Equity
US24906P1093;DENTSPLY SIRONA;dentsply_sirona;XRAY;Common Stock;Equity
US25179M1036;Devon Energy;devon_energy;DVN;Common Stock;Equity
US2538681030;Digital Realty Trust;digital_realty_trust;DLR;REIT;Equity
US2547091080;Discover Financial Services;discover_financial_service;DFS;Common Stock;Equity
US25470F1049;Discovery Communication a;discovery_communication_a;DISCA;Common Stock;Equity
US25470F3029;Discovery Communications;discovery_communications;DISCK;Common Stock;Equity
US25470M1099;Dish Network;dish_network;DISH;Common Stock;Equity
US2566771059;Dollar General;dollar_general_1;DG;Common Stock;Equity
US2567461080;Dollar Tree;dollar_tree;DLTR;Common Stock;Equity
US25746U1097;Dominion Energy;dominion_energy;D;Common Stock;Equity
US2600031080;Dover;dover;DOV;Common Stock;Equity
US2605571031;Dow;dow;DOW;Common Stock;Equity
US2333311072;DTE Energy;dte_energy;DTE;Common Stock;Equity
US26441C2044;Duke Energy;duke_energy;DUK;Common Stock;Equity
US2644115055;Duke Realty;duke_realty;DRE;REIT;Equity
US23355L1061;DXC Technology;dxc_technology;DXC;Common Stock;Equity
US2692464017;E*TRADE FINANCIAL;e_trade_financial;ETFC;Common Stock;Equity
US2774321002;Eastman Chemical Company;eastman_chemical_company;EMN;Common Stock;Equity
IE00B8KQN827;Eaton;eaton_1;ETN;Common Stock;Equity
US2786421030;eBay;ebay;EBAY;Common Stock;Equity
US2788651006;Ecolab;ecolab;ECL;Common Stock;Equity
US2810201077;Edison International;edison_international;EIX;Common Stock;Equity
US28176E1082;Edwards Lifesciences;edwards_lifesciences;EW;Common Stock;Equity
US2855121099;Electronic Arts;electronic_arts;EA;Common Stock;Equity
US5324571083;Eli Lilly and;eli_lilly;LLY;Common Stock;Equity
US2910111044;Emerson Electric;emerson_electric;EMR;Common Stock;Equity
US29364G1031;Entergy;entergy;ETR;Common Stock;Equity
US26875P1012;EOG Resources;eog_resources;EOG;Common Stock;Equity
US2944291051;Equifax;equifax;EFX;Common Stock;Equity
US29444U7000;Equinix;equinix_1;EQIX;REIT;Equity
US29476L1070;Equity Residential;equity_residential;EQR;REIT;Equity
US2971781057;Essex Property Trust;essex_property_trust;ESS;REIT;Equity
US5184391044;Estée Lauder Companies;estée_lauder_companies;EL;Common Stock;Equity
BMG3223R1088;Everest Reinsurance Group;everest_reinsurance_group;RE;Common Stock;Equity
US30161N1019;Exelon;exelon;EXC;Common Stock;Equity
US30212P3038;Expedia;expedia;EXPE;Common Stock;Equity
US3021301094;Expeditors International of Washington;expeditors_international_of_washington;EXPD;Common Stock;Equity
US30225T1025;Extra Space Storage;extra_space_storage;EXR;REIT;Equity
US30231G1022;ExxonMobil;exxonmobil;XOM;Common Stock;Equity
US3156161024;F5 Networks;f5_networks;FFIV;Common Stock;Equity
US30303M1027;Facebook;facebook;FB;Common Stock;Equity
US3119001044;Fastenal;fastenal;FAST;Common Stock;Equity
US3137472060;Federal Realty Investment Trust;federal_realty_investment_trust;FRT;REIT;Equity
US31428X1063;FedEx;fedex;FDX;Common Stock;Equity
US31620M1062;Fidelity National Information Services;fidelity_national_information_services;FIS;Common Stock;Equity
US3167731005;Fifth Third Bancorp;fifth_third_bancorp;FITB;Common Stock;Equity
US3379321074;FirstEnergy;firstenergy;FE;Common Stock;Equity
US3377381088;Fiserv;fiserv;FISV;Common Stock;Equity
US3024451011;FLIR Systems;flir_systems;FLIR;Common Stock;Equity
US34354P1057;Flowserve;flowserve;FLS;Common Stock;Equity
US30040W1080;Northeast Utilities (Doing business as Eversource Energy;northeast_utilities_(doing_business_as_eversource_energy);ES;Common Stock;Equity
US3024913036;FMC;fmc;FMC;Common Stock;Equity
US3453708600;Ford Motor;ford;F;Common Stock;Equity
US34959J1088;Fortive;fortive;FTV;Common Stock;Equity
US34964C1062;Fortune Brands Home & Security;fortune_brands_homesecurity;FBHS;Common Stock;Equity
US35137L1052;Fox;fox;FOXA;Common Stock;Equity
US3546131018;Franklin Resources;franklin_resources;BEN;Common Stock;Equity
US35671D8570;Freeport-McMoRan;freeport_mcmoran;FCX;Common Stock;Equity
US3647601083;Gap;gap;GPS;Common Stock;Equity
CH0114405324;Garmin;garmin;GRMN;Common Stock;Equity
US3666511072;Gartner;gartner;IT;Common Stock;Equity
US3695501086;General Dynamics;general_dynamics;GD;Common Stock;Equity
US3696041033;General Electric;general_electric;GE;Common Stock;Equity
US3703341046;General Mills;general_mills;GIS;Common Stock;Equity
US37045V1008;General Motors;general_motors;GM;Common Stock;Equity
US3724601055;Genuine Parts;genuine_parts;GPC;Common Stock;Equity
US3755581036;Gilead Sciences;gilead_sciences;GILD;Common Stock;Equity
US37940X1028;Global Payments;global_payments;GPN;Common Stock;Equity
US38141G1040;Goldman Sachs;goldman_sachs;GS;Common Stock;Equity
US0936711052;H&R Block;h_r_block;HRB;Common Stock;Equity
US4062161017;Halliburton;halliburton;HAL;Common Stock;Equity
US4103451021;Hanesbrands;hanesbrands;HBI;Common Stock;Equity
US4128221086;Harley-Davidson;harley-davidson;HOG;Common Stock;Equity
US4165151048;Hartford Financial Services Group;hartford_financial_services_group;HIG;Common Stock;Equity
US4180561072;Hasbro;hasbro;HAS;Common Stock;Equity
US40412C1018;HCA;hca;HCA;Common Stock;Equity
US8064071025;Henry Schein;henry_schein;HSIC;Common Stock;Equity
US42809H1077;Hess;hess;HES;Common Stock;Equity
US42824C1099;Hewlett Packard Enterprise;hewlett_packard_enterprise;HPE;Common Stock;Equity
US43300A2033;Hilton Worldwide;hilton_worldwide_1;HLT;Common Stock;Equity
US4364401012;Hologic;hologic;HOLX;Common Stock;Equity
US4370761029;Home Depot;home_depot;HD;Common Stock;Equity
US4385161066;Honeywell;honeywell;HON;Common Stock;Equity
US4404521001;Hormel Foods;hormel_foods;HRL;Common Stock;Equity
US44107P1049;Host Hotels & Resorts;host_hotelsresorts;HST;REIT;Equity
US40434L1052;HP;hp;HPQ;Common Stock;Equity
US4448591028;Humana;humana;HUM;Common Stock;Equity
US4461501045;Huntington BancAkties;huntington_bancshares;HBAN;Common Stock;Equity
US4464131063;Huntington Ingalls Industries;huntington_ingalls_industries;HII;Common Stock;Equity
US4592001014;IBM;ibm;IBM;Common Stock;Equity
US45168D1046;IDEXX Laboratories;idexx_laboratories_1;IDXX;Common Stock;Equity
US4523081093;Illinois Tool Works;illinois_tool_works;ITW;Common Stock;Equity
BMG475671050;Markit;markit_1;INFO;Common Stock;Equity
US4278661081;The Hershey;the_hershey_1;HSY;Common Stock;Equity
US4523271090;Illumina;illumina;ILMN;Common Stock;Equity
US45337C1027;Incyte;incyte;INCY;Common Stock;Equity
US4581401001;Intel;intel;INTC;Common Stock;Equity
US45866F1049;IntercontinentalExchange Group;intercontinentalexchange_group;ICE;Common Stock;Equity
US4595061015;International Flavors & Fragrances;international_flavorsfragrances;IFF;Common Stock;Equity
US4601461035;International Paper;international_paper;IP;Common Stock;Equity
US4606901001;Interpublic Group of Cos;interpublic_group_of_cos;IPG;Common Stock;Equity
US4612021034;Intuit;intuit;INTU;Common Stock;Equity
US46120E6023;Intuitive Surgical;intuitive_surgical;ISRG;Common Stock;Equity
BMG491BT1088;Invesco;invesco_1;IVZ;Common Stock;Equity
US46266C1053;IQVIA;iqvia;IQV;Common Stock;Equity
US46284V1017;Iron Mountain;iron_mountain_1;IRM;REIT;Equity
US8326964058;J M Smucker;j_m_smucker;SJM;Common Stock;Equity
US4456581077;JB Hunt Transportation Services;jb_hunt_transportation_services;JBHT;Common Stock;Equity
US4698141078;Jacobs Engineering Group;jacobs_engineering_group;J;Common Stock;Equity
US4781601046;Johnson & Johnson;johnson_johnson;JNJ;Common Stock;Equity
IE00BY7QL619;Johnson Controls International;johnson_controls;JCI;Common Stock;Equity
US46625H1005;JPMorgan Chase &;jpmorgan;JPM;Common Stock;Equity
US48203R1041;Juniper Networks;juniper_networks;JNPR;Common Stock;Equity
US4851703029;Kansas City Southern;kansas_city_southern;KSU;Common Stock;Equity
US4878361082;Kellogg;kellogg;K;Common Stock;Equity
US4932671088;KeyCorp;keycorp;KEY;Common Stock;Equity
US4943681035;Kimberly-Clark;kimberly-clark;KMB;Common Stock;Equity
US49446R1095;Kimco Realty;kimco_realty;KIM;REIT;Equity
US49456B1017;Kinder Morgan;kinder_morgan_1;KMI;Common Stock;Equity
US4824801009;KLA-Tencor;kla-tencor;KLAC;Common Stock;Equity
US5002551043;Kohls;kohls;KSS;Common Stock;Equity
US5010441013;Kroger;kroger;KR;Common Stock;Equity
US5017971046;L Brands;l_brands;LB;Common Stock;Equity
US50540R4092;Laboratory;laboratory;LH;Common Stock;Equity
US5128071082;Lam Research;lam_research;LRCX;Common Stock;Equity
US5246601075;Leggett & Platt;leggettplatt;LEG;Common Stock;Equity
US5260571048;Lennar;lennar;LEN;Common Stock;Equity
US5341871094;Lincoln National;lincoln_national;LNC;Common Stock;Equity
IE00BZ12WP82;Linde;linde;LIN;Common Stock;Equity
US5018892084;LKQ;lkq;LKQ;Common Stock;Equity
US5398301094;Lockheed Martin;lockheed_martin;LMT;Common Stock;Equity
US5404241086;Loews;loews;L;Common Stock;Equity
US5486611073;Lowes Companies;lowes_companies;LOW;Common Stock;Equity
NL0009434992;Lyondellbasell Industries;lyondellbasell_industries;LYB;Common Stock;Equity
US55261F1049;M&T Bank;m_t_bank;MTB;Common Stock;Equity
US5658491064;Marathon Oil;marathon_oil;MRO;Common Stock;Equity
US56585A1025;Marathon Petroleum;marathon_petroleum;MPC;Common Stock;Equity
US5719032022;Marriott;marriott;MAR;Common Stock;Equity
US5717481023;Marsh & McLennan Cos;marshmclennan_cos;MMC;Common Stock;Equity
US5732841060;Martin Marietta Materials;martin_marietta_materials;MLM;Common Stock;Equity
US5745991068;Masco;masco;MAS;Common Stock;Equity
US57636Q1040;MasterCard;mastercard;MA;Common Stock;Equity
US5797802064;McCormick Inc;mccormick;MKC;Common Stock;Equity
US5801351017;McDonalds;mcdonalds;MCD;Common Stock;Equity
US58155Q1031;McKesson;mckesson;MCK;Common Stock;Equity
IE00BTN1Y115;Medtronic;medtronic_2;MDT;Common Stock;Equity
US58933Y1055;Merck;merck_co;MRK;Common Stock;Equity
US59156R1086;MetLife;metlife;MET;Common Stock;Equity
US5926881054;Mettler-Toledo International;mettler-toledo_international;MTD;Common Stock;Equity
US5529531015;MGM Resorts International;mgm_resorts_international;MGM;Common Stock;Equity
US5950171042;Microchip Technology;microchip_technology;MCHP;Common Stock;Equity
US5951121038;Micron Technology;micron_technology;MU;Common Stock;Equity
US5949181045;Microsoft;microsoft;MSFT;Common Stock;Equity
US59522J1034;Mid-America Apartment Communities;mid-america_apartment_communities;MAA;REIT;Equity
US6081901042;Mohawk Industries;mohawk_industries;MHK;Common Stock;Equity
US60871R2094;Molson Coors Brewing Company (MCBC;molson_coors_brewing_company_(mcbc);TAP;Common Stock;Equity
US6092071058;Mondelez;mondelez;MDLZ;Common Stock;Equity
US61174X1090;Monster Beverage;monster_beverage;MNST;Common Stock;Equity
US6153691059;Moodys;moodys;MCO;Common Stock;Equity
US6174464486;Morgan Stanley;morgan_stanley;MS;Common Stock;Equity
US6200763075;Motorola Solutions;motorola_solutions;MSI;Common Stock;Equity
NL0011031208;Mylan;mylan;MYL;Common Stock;Equity
US6311031081;Nasdaq;nasdaq;NDAQ;Common Stock;Equity
US6370711011;National-Oilwell Varco;national-oilwell_varco;NOV;Common Stock;Equity
US64110D1046;NetApp;net_app;NTAP;Common Stock;Equity
US64110L1061;Netflix;netflix;NFLX;Common Stock;Equity
US6512291062;Newell Brands;newell_brands;NWL;Common Stock;Equity
US6516391066;Newmont Mining;newmont_mining;NEM;Common Stock;Equity
US65249B2088;News b;news_corp_b;NWS;Common Stock;Equity
US65249B1098;News;new_corp_a;NWSA;Common Stock;Equity
US65339F1012;NextEra Energy;nextera_energy;NEE;Common Stock;Equity
GB00BWFY5505;Nielsen;nielsen_1;NLSN;Common Stock;Equity
US6541061031;Nike;nike;NKE;Common Stock;Equity
US65473P1057;Nisource;nisource;NI;Common Stock;Equity
US6550441058;Noble Energy;noble_energy;NBL;Common Stock;Equity
US6556641008;Nordstrom;nordstrom;JWN;Common Stock;Equity
US6558441084;Norfolk Southern;norfolk_southern;NSC;Common Stock;Equity
US6658591044;Northern Trust;northern_trust;NTRS;Common Stock;Equity
US6668071029;Northrop Grumman;northrop_grumman;NOC;Common Stock;Equity
BMG667211046;Norwegian Cruise Line;norwegian_cruise_line;NCLH;Common Stock;Equity
US61945C1036;The Mosaic;the_mosaic_1;MOS;Common Stock;Equity
US6293775085;NRG Energy;nrg_energy;NRG;Common Stock;Equity
US6703461052;Nucor;nucor;NUE;Common Stock;Equity
US67066G1040;NVIDIA;nvidia;NVDA;Common Stock;Equity
US67103H1077;O Reilly Automotive;o_reilly_automotive;ORLY;Common Stock;Equity
US6745991058;Occidental Petroleum;occidental_petroleum;OXY;Common Stock;Equity
US6819191064;Omnicom Group;omnicom_group;OMC;Common Stock;Equity
US6826801036;ONEOK;oneok;OKE;Common Stock;Equity
US68389X1054;Oracle;oracle;ORCL;Common Stock;Equity
US6937181088;Paccar;paccar;PCAR;Common Stock;Equity
US6951561090;Packaging;packaging;PKG;Common Stock;Equity
US7010941042;Parker Hannifin;parker_hannifin;PH;Common Stock;Equity
US7043261079;Paychex;paychex;PAYX;Common Stock;Equity
US70450Y1038;PayPal;paypal;PYPL;Common Stock;Equity
IE00BLS09M33;Pentair;pentair_2;PNR;Common Stock;Equity
US7127041058;Peoples United Financial;peoples_united_financial;PBCT;Common Stock;Equity
US7134481081;PepsiCo;pepsico;PEP;Common Stock;Equity
US7140461093;PerkinElmer;perkinelmer;PKI;Common Stock;Equity
IE00BGH1M568;Perrigo Company;perrigo_company_2;PRGO;Common Stock;Equity
US7170811035;Pfizer;pfizer;PFE;Common Stock;Equity
US7181721090;Philip Morris;philip_morris;PM;Common Stock;Equity
US7185461040;Phillips 66;phillips_66;PSX;Common Stock;Equity
US7234841010;Pinnacle West Capital;pinnacle_west_capital;PNW;Common Stock;Equity
US7237871071;Pioneer Natural Resources;pioneer_natural_resources;PXD;Common Stock;Equity
US6934751057;PNC Financial Services Group;pnc_financial_services_group;PNC;Common Stock;Equity
US6935061076;PPG Industries;ppg_industries;PPG;Common Stock;Equity
US69351T1060;PPL;ppl;PPL;Common Stock;Equity
US74251V1026;Principal Financial Group;principal_financial_group;PFG;Common Stock;Equity
US7427181091;Procter & Gamble;procter_gamble;PG;Common Stock;Equity
US7433151039;Progressive;progressive;PGR;Common Stock;Equity
US74340W1036;Prologis;prologis;PLD;REIT;Equity
US7443201022;Prudential Financial;prudential_financial;PRU;Common Stock;Equity
US7445731067;Public Service Enterprise Group;public_service_enterprise_group;PEG;Common Stock;Equity
US74460D1090;Public Storage;public_storage_1;PSA;REIT;Equity
US7458671010;PulteGroup;pultegroup;PHM;Common Stock;Equity
US6936561009;PVH;pvh;PVH;Common Stock;Equity
US74736K1016;Qorvo;qorvo;QRVO;Common Stock;Equity
US7475251036;QUALCOMM;qualcomm;QCOM;Common Stock;Equity
US74762E1029;Quanta Services;quanta_services;PWR;Common Stock;Equity
US74834L1008;Quest Diagnostics;quest_diagnostics;DGX;Common Stock;Equity
US7512121010;Ralph Lauren a;ralph_lauren_a;RL;Common Stock;Equity
US7547301090;Raymond James Financial;raymond_james_financial;RJF;Common Stock;Equity
US75513E1010;Raytheon Technologies;raytheon_technologies;RTX;Common Stock;Equity
US7561091049;Realty;realty;O;REIT;Equity
US7588491032;Regency Centers;regency_centers;REG;REIT;Equity
US75886F1075;Regeneron Pharmaceuticals;regeneron;REGN;Common Stock;Equity
US7591EP1005;Regions Financial;regions_financial;RF;Common Stock;Equity
US7607591002;Republic Services;republic_services;RSG;Common Stock;Equity
US7611521078;ResMed;resmed;RMD;Common Stock;Equity
US7703231032;Robert Half;robert_half;RHI;Common Stock;Equity
US7739031091;Rockwell Automation;rockwell_automation;ROK;Common Stock;Equity
US7766961061;Roper Industries;roper_industries;ROP;Common Stock;Equity
US7782961038;Ross Stores;ross_stores;ROST;Common Stock;Equity
LR0008862868;Royal Caribbean Cruises;royal_caribbean_cruises;RCL;Common Stock;Equity
US79466L3024;Salesforce;salesforce;CRM;Common Stock;Equity
US78410G1040;SBA Communications REIT (A;sba_communications_reit;SBAC;REIT;Equity
AN8068571086;Schlumberger;schlumberger;SLB;Common Stock;Equity
IE00B58JVZ52;Seagate;seagate;STX;Common Stock;Equity
US81211K1007;Sealed Air;sealed_air;SEE;Common Stock;Equity
US8168511090;Sempra Energy;sempra_energy;SRE;Common Stock;Equity
US81762P1021;ServiceNow;servicenow;NOW;Common Stock;Equity
US8243481061;Sherwin-Williams;sherwin-williams;SHW;Common Stock;Equity
US8288061091;Simon Property Group;simon_property_group;SPG;REIT;Equity
US83088M1027;Skyworks Solutions;skyworks_solutions;SWKS;Common Stock;Equity
US78440X1019;SL Green Realty;sl_green_realty;SLG;REIT;Equity
US8330341012;Snap-On;snap-on;SNA;Common Stock;Equity
US8425871071;Southern;southern;SO;Common Stock;Equity
US8447411088;Southwest Airlines;southwest_airlines;LUV;Common Stock;Equity
US8545021011;Stanley Black & Decker;stanley_blackdecker;SWK;Common Stock;Equity
US8552441094;Starbucks;starbucks;SBUX;Common Stock;Equity
US8574771031;State Street;state_street;STT;Common Stock;Equity
US8636671013;Stryker;stryker;SYK;Common Stock;Equity
US87165B1035;Synchrony Financial;synchrony_financial;SYF;Common Stock;Equity
US8716071076;Synopsys;synopsys;SNPS;Common Stock;Equity
US8718291078;Sysco;sysco;SYY;Common Stock;Equity
US74144T1088;T Rowe Price Group;t_rowe_price_group;TROW;Common Stock;Equity
US8760301072;Tapestry;tapestry;TPR;Common Stock;Equity
US87612E1064;Target;target;TGT;Common Stock;Equity
CH0102993182;TE Connectivity;te_connectivity;TEL;Common Stock;Equity
GB00BDSFG982;TechnipFMC;technipfmc;FTI;Common Stock;Equity
US8825081040;Texas Instruments;texas_instruments;TXN;Common Stock;Equity
US8832031012;Textron;textron;TXT;Common Stock;Equity
US5007541064;The Kraft Heinz Company;kraft_heinz;KHC;Common Stock;Equity
US9598021098;The Western Union Company;the_western_union_company;WU;Common Stock;Equity
US8835561023;Thermo Fisher Scientific;thermo_fisher_scientific;TMO;Common Stock;Equity
US8865471085;Tiffany;tiffany;TIF;Common Stock;Equity
US8725401090;TJX Cos;tjx_cos;TJX;Common Stock;Equity
US8725901040;T-Mobile (ex T-Mobile US;t-mobile;TMUS;Common Stock;Equity
US8923561067;Tractor Supply;tractor_supply;TSCO;Common Stock;Equity
US8936411003;TransDigm Group;transdigm_group;TDG;Common Stock;Equity
US89417E1091;Travelers;travelers;TRV;Common Stock;Equity
US3848021040;Grainger;grainger;GWW;Common Stock;Equity
US90184L1026;Twitter;twitter;TWTR;Common Stock;Equity
US9024941034;Tyson Foods;tyson_foods;TSN;Common Stock;Equity
US9029733048;US Bancorp;us_bancorp;USB;Common Stock;Equity
US9026531049;UDR;udr_1;UDR;REIT;Equity
